gps_time,comp_time,lat,lon,alt,quality,hdop
02:07:46.300000,1749694066.3440027,37.5981482,127.0433238,63.200,2,2.03
02:07:47.500000,1749694067.5450552,37.5981492,127.0433113,62.100,2,2.03
02:07:48.500000,1749694068.5419297,37.5981475,127.0432992,60.800,2,1.25
02:07:49.200000,1749694069.2448635,37.5981403,127.0432897,59.100,2,1.37
02:07:50,1749694070.0446196,37.5981342,127.0432798,57.400,2,1.37
02:07:51,1749694071.0449986,37.5981312,127.0432688,56.800,2,1.37
02:07:52.800000,1749694072.8477504,37.5981260,127.0432592,55.600,2,1.37
02:07:54.200000,1749694074.2482312,37.5981192,127.0432517,52.500,2,1.37
02:07:55.900000,1749694075.940648,37.5981182,127.0432397,51.400,2,1.37
02:07:57,1749694077.046165,37.5981128,127.0432303,49.900,2,1.37
02:07:58.300000,1749694078.3434458,37.5981150,127.0432170,48.400,2,1.37
02:07:59.200000,1749694079.2438946,37.5981190,127.0432043,47.900,2,1.37
02:07:59.700000,1749694079.7446423,37.5981242,127.0431932,47.400,2,1.78
02:08:00.300000,1749694080.3433409,37.5981282,127.0431812,46.700,2,2.58
02:08:00.900000,1749694080.9438298,37.5981315,127.0431678,45.600,2,2.58
02:08:01.300000,1749694081.3432882,37.5981368,127.0431563,44.900,2,2.58
02:08:01.800000,1749694081.848401,37.5981418,127.0431455,44.300,2,2.58
02:08:02.400000,1749694082.4442918,37.5981510,127.0431413,44.200,2,2.58
02:08:03.400000,1749694083.444743,37.5981605,127.0431415,44.100,2,2.58
02:08:04.200000,1749694084.2426553,37.5981707,127.0431397,43.900,2,1.78
02:08:04.800000,1749694084.8432152,37.5981803,127.0431353,43.900,2,1.78
02:08:05.600000,1749694085.6424274,37.5981787,127.0431473,43.700,2,2.58
02:08:06.600000,1749694086.6410122,37.5981798,127.0431593,43.200,2,6.36
02:08:07.600000,1749694087.6417763,37.5981892,127.0431578,42.800,2,6.35
02:08:08.700000,1749694088.73771,37.5981970,127.0431637,41.900,2,6.35
02:08:09.900000,1749694089.9403594,37.5982057,127.0431677,41.500,2,6.35
02:08:10.600000,1749694090.6426163,37.5982138,127.0431625,41.500,2,6.35
02:08:11.700000,1749694091.7392077,37.5982228,127.0431623,41.000,2,6.35
02:08:13.700000,1749694093.7373474,37.5982325,127.0431627,42.300,2,6.34
02:08:14.600000,1749694094.6406353,37.5982415,127.0431600,42.400,2,6.34
02:08:15.800000,1749694095.8421824,37.5982507,127.0431640,42.200,2,6.34
02:08:16.700000,1749694096.7414365,37.5982598,127.0431625,42.200,2,6.33
02:08:17.900000,1749694097.9443533,37.5982692,127.0431635,42.400,2,6.33
02:08:18.700000,1749694098.7437096,37.5982785,127.0431592,42.400,2,6.33
02:08:19.900000,1749694099.9441266,37.5982865,127.0431645,42.600,2,6.33
02:08:20.900000,1749694100.9405653,37.5982902,127.0431753,42.800,2,6.33
02:08:21.300000,1749694101.3453834,37.5982978,127.0431690,42.600,2,10.87
02:08:22.100000,1749694102.143692,37.5983077,127.0431713,43.100,2,10.89
02:08:23.500000,1749694103.5406442,37.5983177,127.0431700,42.300,2,10.91
02:08:23.800000,1749694103.843223,37.5983260,127.0431617,41.800,2,10.92
02:08:24.800000,1749694104.8418605,37.5983352,127.0431647,41.700,2,10.93
02:08:25.100000,1749694105.1426244,37.5983628,127.0431183,39.800,2,1.70
02:08:25.400000,1749694105.4383392,37.5983892,127.0430700,37.700,2,1.70
02:08:25.500000,1749694105.5429456,37.5984142,127.0430215,35.800,2,1.70
02:08:25.600000,1749694105.6431532,37.5984390,127.0429735,34.100,2,1.70
02:08:25.900000,1749694105.9416842,37.5984675,127.0429237,32.100,2,1.70
02:08:26,1749694106.0440621,37.5984930,127.0428770,30.300,2,1.70
02:08:26.100000,1749694106.142756,37.5985168,127.0428342,28.700,2,1.70
02:08:26.200000,1749694106.2439787,37.5985405,127.0427907,27.200,2,1.70
02:08:26.300000,1749694106.3439867,37.5985637,127.0427487,25.600,2,1.70
02:08:26.400000,1749694106.4427705,37.5985865,127.0427067,24.100,2,1.70
02:08:26.500000,1749694106.541968,37.5986087,127.0426653,22.600,2,1.70
02:08:26.600000,1749694106.6400251,37.5986310,127.0426242,21.100,2,1.70
02:08:26.700000,1749694106.741395,37.5986545,127.0425803,19.600,2,1.70
02:08:26.800000,1749694106.8428824,37.5986773,127.0425385,18.200,2,1.70
02:08:26.900000,1749694106.9422317,37.5987010,127.0424952,16.700,2,1.70
02:08:27.900000,1749694107.9375863,37.5987042,127.0425068,16.300,1,3.46
02:08:28.300000,1749694108.3402042,37.5987012,127.0425182,16.700,1,3.46
02:08:28.900000,1749694108.9517345,37.5986982,127.0425300,17.700,1,3.46
02:08:29.900000,1749694109.935388,37.5986972,127.0425432,19.000,1,3.46
02:08:30.500000,1749694110.5380278,37.5986943,127.0425550,19.700,1,3.46
02:08:30.900000,1749694110.937638,37.5986917,127.0425675,20.300,1,3.46
02:08:31.300000,1749694111.3418424,37.5986902,127.0425787,20.800,1,3.46
02:08:31.900000,1749694111.9406512,37.5986878,127.0425943,21.700,1,3.46
02:08:32.500000,1749694112.5410812,37.5986872,127.0426060,22.300,1,3.46
02:08:33,1749694113.0440898,37.5986858,127.0426173,22.900,1,3.46
02:08:33.700000,1749694113.740384,37.5986857,127.0426328,23.900,1,3.46
02:08:34,1749694114.0447736,37.5986817,127.0426430,24.400,1,3.46
02:08:34.300000,1749694114.3405473,37.5986782,127.0426538,24.700,1,3.46
02:08:34.800000,1749694114.8517244,37.5986748,127.0426693,25.100,1,3.46
02:08:35.500000,1749694115.5381727,37.5986722,127.0426823,26.300,1,3.46
02:08:36.300000,1749694116.338254,37.5986752,127.0426933,26.600,2,11.13
02:08:37.200000,1749694117.2406826,37.5986838,127.0426977,26.900,2,11.15
02:08:38.200000,1749694118.2438846,37.5986912,127.0427052,27.500,2,11.17
02:08:39.200000,1749694119.2431943,37.5986913,127.0427193,28.300,2,1.99
02:08:39.400000,1749694119.4433956,37.5986858,127.0427328,29.000,2,1.99
02:08:39.600000,1749694119.6428556,37.5986802,127.0427450,29.500,2,1.99
02:08:39.800000,1749694119.8376782,37.5986757,127.0427555,30.100,2,1.99
02:08:40,1749694120.045,37.5986703,127.0427692,30.400,2,1.99
02:08:40.200000,1749694120.2424808,37.5986653,127.0427805,31.100,2,1.99
02:08:40.400000,1749694120.4458244,37.5986607,127.0427917,31.600,2,1.99
02:08:40.600000,1749694120.6415553,37.5986565,127.0428032,32.200,2,1.99
02:08:40.900000,1749694120.9426284,37.5986525,127.0428163,32.600,2,1.99
02:08:41.100000,1749694121.1427722,37.5986467,127.0428310,33.200,2,1.99
