gps_time,comp_time,lat,lon,alt,quality,hdop
02:09:54.900000,1749694194.9437058,37.5990332,127.0435533,49.100,2,1.26
02:09:59.600000,1749694199.6415315,37.5990422,127.0435665,48.400,2,1.26
02:10:05.600000,1749694205.6429908,37.5990418,127.0435842,46.600,2,1.26
02:10:09.900000,1749694209.9387093,37.5990437,127.0436012,46.800,2,1.26
02:10:14.700000,1749694214.7427697,37.5990397,127.0436180,46.700,2,1.26
02:10:17.100000,1749694217.1396272,37.5990390,127.0436357,46.200,2,1.26
02:10:20.100000,1749694220.1431468,37.5990387,127.0436538,47.900,2,1.26
02:10:22.100000,1749694222.1422157,37.5990362,127.0436710,47.600,2,1.26
02:10:25.300000,1749694225.343916,37.5990363,127.0436882,49.300,2,1.26
02:10:27.800000,1749694227.838256,37.5990387,127.0437055,50.400,2,1.26
02:10:30.100000,1749694230.1437643,37.5990363,127.0437228,51.000,2,1.36
02:10:32.200000,1749694232.2421293,37.5990318,127.0437397,50.700,2,1.36
02:10:33.800000,1749694233.8434644,37.5990287,127.0437563,50.400,2,1.36
02:10:35.600000,1749694235.6436102,37.5990255,127.0437742,50.600,2,1.36
02:10:37.400000,1749694237.4450758,37.5990210,127.0437915,50.600,2,1.36
02:10:39.300000,1749694239.346802,37.5990128,127.0438062,51.000,2,1.36
02:10:40.900000,1749694240.9425461,37.5990128,127.0438233,50.800,2,1.36
02:10:42.800000,1749694242.8427424,37.5990088,127.0438407,50.800,2,1.36
02:10:44.700000,1749694244.7421916,37.5990072,127.0438578,50.200,2,1.36
02:10:46.600000,1749694246.6438787,37.5990045,127.0438748,49.600,2,1.36
02:10:48.600000,1749694248.6431081,37.5990005,127.0438918,49.200,2,1.36
02:10:50.300000,1749694250.3374128,37.5989987,127.0439088,49.500,2,1.36
02:10:52.100000,1749694252.1377351,37.5989948,127.0439257,49.500,2,1.36
02:10:54.200000,1749694254.2422986,37.5989927,127.0439430,49.400,2,1.36
02:10:56.100000,1749694256.1397858,37.5989890,127.0439602,49.100,2,1.36
02:10:58.400000,1749694258.4415762,37.5989850,127.0439767,49.100,2,1.36
02:11:00.200000,1749694260.2374105,37.5989822,127.0439938,49.100,2,1.36
02:11:01.900000,1749694261.9430163,37.5989808,127.0440112,48.700,2,1.36
02:11:03.600000,1749694263.645748,37.5989775,127.0440283,48.600,2,1.36
02:11:05.300000,1749694265.3434472,37.5989743,127.0440457,48.200,2,1.36
02:11:07,1749694267.052901,37.5989705,127.0440623,48.500,2,1.36
02:11:08.700000,1749694268.7442243,37.5989648,127.0440787,48.700,2,1.36
02:11:10.300000,1749694270.342739,37.5989632,127.0440957,48.700,2,1.36
02:11:12,1749694272.0453112,37.5989598,127.0441122,48.700,2,1.36
02:11:13.900000,1749694273.9425015,37.5989570,127.0441300,48.900,2,1.36
02:11:15.700000,1749694275.7423294,37.5989510,127.0441455,49.200,2,1.36
02:11:17.600000,1749694277.6424708,37.5989463,127.0441615,49.400,2,1.26
02:11:19.800000,1749694279.8416893,37.5989432,127.0441793,49.600,2,1.26
02:11:21.600000,1749694281.6452377,37.5989387,127.0441960,49.600,2,1.26
02:11:23.200000,1749694283.2429779,37.5989332,127.0442118,49.900,2,1.26
02:11:24.400000,1749694284.4434528,37.5989278,127.0442277,50.100,2,1.26
02:11:26,1749694286.0448213,37.5989228,127.0442437,50.500,2,1.26
02:11:27.500000,1749694287.544229,37.5989167,127.0442590,51.000,2,1.26
02:11:29,1749694289.0433388,37.5989113,127.0442763,51.500,2,1.26
02:11:30.600000,1749694290.6426601,37.5989062,127.0442927,51.800,2,1.26
02:11:32,1749694292.048043,37.5989013,127.0443090,51.900,2,1.26
02:11:33.900000,1749694293.9423327,37.5989002,127.0443267,52.300,2,1.26
02:11:35,1749694295.0458024,37.5988960,127.0443432,52.300,2,1.26
